Anchor	Maize1	Maize2
LOC_Os03g41060.1.MSUv7.0	Zm00001d033201_T001	NA
LOC_Os02g16450.1.MSUv7.0	Zm00001d016061_T001	Zm00001d053359_T001
LOC_Os08g38780.1.MSUv7.0	NA	Zm00001d052838_T001
LOC_Os01g12190.1.MSUv7.0	Zm00001d039339_T001	Zm00001d008961_T001
LOC_Os01g08550.1.MSUv7.0	Zm00001d039595_T001	NA
LOC_Os01g01369.1.MSUv7.0	Zm00001d040196_T001	Zm00001d008395_T001
LOC_Os02g34500.1.MSUv7.0	Zm00001d016766_T002	Zm00001d050715_T001
LOC_Os05g47550.1.MSUv7.0	Zm00001d038892_T001	Zm00001d009452_T001
LOC_Os02g56110.1.MSUv7.0	NA	Zm00001d051998_T002
LOC_Os01g68390.1.MSUv7.0	Zm00001d042393_T001	NA
LOC_Os01g40660.1.MSUv7.0	Zm00001d044329_T003	NA
LOC_Os10g35050.1.MSUv7.0	Zm00001d032610_T004	Zm00001d013956_T001
LOC_Os09g36280.1.MSUv7.0	Zm00001d021298_T001	NA
LOC_Os02g54730.1.MSUv7.0	Zm00001d018336_T002	Zm00001d052063_T001
LOC_Os03g20750.1.MSUv7.0	Zm00001d028971_T001	Zm00001d047566_T009
LOC_Os08g37610.1.MSUv7.0	Zm00001d031256_T002	NA
LOC_Os02g39580.1.MSUv7.0	Zm00001d017169_T001	NA
LOC_Os09g37710.1.MSUv7.0	Zm00001d021442_T013	NA
LOC_Os08g35620.1.MSUv7.0	Zm00001d032060_T001	NA
LOC_Os01g37490.1.MSUv7.0	NA	Zm00001d009402_T001
LOC_Os04g54610.1.MSUv7.0	Zm00001d002132_T001	Zm00001d026413_T001
LOC_Os03g13790.1.MSUv7.0	Zm00001d028380_T001	Zm00001d047960_T001
LOC_Os03g20010.1.MSUv7.0	Zm00001d028924_T001	NA
LOC_Os12g06810.1.MSUv7.0	Zm00001d023520_T002	Zm00001d041911_T005
LOC_Os01g51190.1.MSUv7.0	Zm00001d043694_T001	NA
LOC_Os11g04980.1.MSUv7.0	Zm00001d052485_T001	NA
LOC_Os07g05570.1.MSUv7.0	NA	Zm00001d007865_T001
LOC_Os05g32140.1.MSUv7.0	NA	Zm00001d009967_T001
LOC_Os03g59225.1.MSUv7.0	Zm00001d034529_T004	NA
LOC_Os03g18950.1.MSUv7.0	Zm00001d028828_T001	NA
LOC_Os03g22690.1.MSUv7.0	Zm00001d029142_T002	NA
LOC_Os03g49450.1.MSUv7.0	Zm00001d033634_T001	NA
LOC_Os02g54590.1.MSUv7.0	Zm00001d018326_T001	Zm00001d052067_T002
LOC_Os05g03460.1.MSUv7.0	Zm00001d035476_T002	Zm00001d010971_T003
LOC_Os03g03930.1.MSUv7.0	Zm00001d027515_T002	NA
LOC_Os01g70050.1.MSUv7.0	Zm00001d042292_T001	Zm00001d011978_T001
LOC_Os02g07110.1.MSUv7.0	Zm00001d015354_T001	Zm00001d053815_T001
LOC_Os03g61740.1.MSUv7.0	Zm00001d034731_T001	NA
LOC_Os05g01560.1.MSUv7.0	Zm00001d035702_T001	NA
LOC_Os05g49290.1.MSUv7.0	Zm00001d039053_T001	Zm00001d009608_T001
LOC_Os04g33950.1.MSUv7.0	Zm00001d003755_T001	NA
LOC_Os06g43590.2.MSUv7.0	Zm00001d046599_T001	Zm00001d036755_T001
LOC_Os08g45030.1.MSUv7.0	Zm00001d031871_T001	NA
LOC_Os01g54380.1.MSUv7.0	Zm00001d043446_T001	NA
LOC_Os02g47230.1.MSUv7.0	Zm00001d017730_T001	NA
LOC_Os09g20640.1.MSUv7.0	Zm00001d020297_T002	NA
LOC_Os04g38860.1.MSUv7.0	Zm00001d003403_T001	NA
LOC_Os09g37012.1.MSUv7.0	Zm00001d022600_T001	NA
LOC_Os09g14550.1.MSUv7.0	Zm00001d020055_T001	NA
LOC_Os01g67330.1.MSUv7.0	NA	Zm00001d012153_T001
LOC_Os10g30090.1.MSUv7.0	NA	Zm00001d014152_T002
LOC_Os09g29870.1.MSUv7.0	NA	Zm00001d005965_T001
LOC_Os02g57610.1.MSUv7.0	NA	Zm00001d051884_T002
LOC_Os07g05800.1.MSUv7.0	Zm00001d018809_T001	NA
LOC_Os04g55680.1.MSUv7.0	Zm00001d002063_T001	Zm00001d026471_T001
LOC_Os04g55250.1.MSUv7.0	NA	Zm00001d026441_T001
LOC_Os08g02640.2.MSUv7.0	Zm00001d035136_T001	Zm00001d049649_T001
LOC_Os12g12934.1.MSUv7.0	NA	Zm00001d041163_T001
LOC_Os01g62380.2.MSUv7.0	Zm00001d042917_T001	Zm00001d012417_T001
LOC_Os01g42710.1.MSUv7.0	Zm00001d044463_T001	NA
LOC_Os03g20370.1.MSUv7.0	Zm00001d028948_T001	Zm00001d047597_T001
LOC_Os01g01450.2.MSUv7.0	Zm00001d040190_T001	NA
LOC_Os02g39880.1.MSUv7.0	NA	Zm00001d051063_T001
LOC_Os03g12290.1.MSUv7.0	Zm00001d028260_T002	Zm00001d048050_T003
LOC_Os12g05370.1.MSUv7.0	Zm00001d023396_T001	NA
LOC_Os01g54800.1.MSUv7.0	Zm00001d043486_T001	Zm00001d012740_T001
LOC_Os07g06610.1.MSUv7.0	Zm00001d018828_T001	NA
LOC_Os06g08730.1.MSUv7.0	NA	Zm00001d037084_T002
LOC_Os02g57040.1.MSUv7.0	Zm00001d018468_T001	NA
LOC_Os03g58700.1.MSUv7.0	Zm00001d034492_T006	Zm00001d013059_T001
LOC_Os03g06710.1.MSUv7.0	Zm00001d027767_T001	NA
LOC_Os08g01110.1.MSUv7.0	Zm00001d034967_T001	NA
LOC_Os11g38630.1.MSUv7.0	Zm00001d048926_T001	NA
LOC_Os05g49930.1.MSUv7.0	NA	Zm00001d009646_T001
LOC_Os05g41370.1.MSUv7.0	Zm00001d038549_T001	NA
LOC_Os03g15410.1.MSUv7.0	NA	Zm00001d047881_T001
LOC_Os11g41820.1.MSUv7.0	Zm00001d048777_T004	Zm00001d007632_T002
LOC_Os06g09230.2.MSUv7.0	Zm00001d045056_T002	NA
LOC_Os03g43580.1.MSUv7.0	Zm00001d033280_T001	NA
LOC_Os03g07260.1.MSUv7.0	Zm00001d027838_T001	NA
LOC_Os02g53360.1.MSUv7.0	Zm00001d018235_T001	Zm00001d052125_T001
LOC_Os04g45720.1.MSUv7.0	NA	Zm00001d025958_T001
LOC_Os05g38590.1.MSUv7.0	NA	Zm00001d010536_T001
LOC_Os06g47590.1.MSUv7.0	Zm00001d014565_T001	NA
LOC_Os06g07040.1.MSUv7.0	Zm00001d045203_T001	NA
LOC_Os01g11414.1.MSUv7.0	Zm00001d039379_T001	Zm00001d008911_T001
LOC_Os05g50250.1.MSUv7.0	NA	Zm00001d009666_T001
LOC_Os06g03670.1.MSUv7.0	NA	Zm00001d036003_T001
LOC_Os03g07310.1.MSUv7.0	Zm00001d027842_T001	Zm00001d048323_T001
LOC_Os01g07070.1.MSUv7.0	Zm00001d039747_T002	Zm00001d008656_T001
LOC_Os11g44930.1.MSUv7.0	Zm00001d048670_T001	NA
LOC_Os03g02762.1.MSUv7.0	Zm00001d027393_T001	NA
LOC_Os10g28370.1.MSUv7.0	Zm00001d032926_T001	NA
LOC_Os02g44300.1.MSUv7.0	Zm00001d017507_T001	Zm00001d051383_T001
LOC_Os06g15250.1.MSUv7.0	Zm00001d045660_T001	NA
LOC_Os01g62630.1.MSUv7.0	Zm00001d042898_T001	Zm00001d012415_T001
LOC_Os03g54860.1.MSUv7.0	Zm00001d034059_T004	NA
LOC_Os04g57420.1.MSUv7.0	Zm00001d001901_T002	Zm00001d026575_T001
LOC_Os01g48750.1.MSUv7.0	Zm00001d043864_T001	NA
LOC_Os02g01490.1.MSUv7.0	Zm00001d014943_T001	Zm00001d054076_T003
LOC_Os07g39750.1.MSUv7.0	Zm00001d021961_T001	NA
LOC_Os03g06200.1.MSUv7.0	Zm00001d027727_T001	NA
LOC_Os03g17580.1.MSUv7.0	Zm00001d028702_T001	NA
LOC_Os01g54890.1.MSUv7.0	Zm00001d043491_T001	Zm00001d012736_T001
LOC_Os02g47770.1.MSUv7.0	Zm00001d017784_T001	Zm00001d051573_T001
LOC_Os03g53190.1.MSUv7.0	Zm00001d033979_T001	Zm00001d013300_T001
LOC_Os04g53300.1.MSUv7.0	NA	Zm00001d026336_T001
LOC_Os04g37920.1.MSUv7.0	Zm00001d003477_T001	NA
LOC_Os05g33710.1.MSUv7.0	NA	Zm00001d010305_T004
LOC_Os05g41440.1.MSUv7.0	Zm00001d038555_T001	NA
LOC_Os05g02140.1.MSUv7.0	Zm00001d035652_T001	NA
LOC_Os01g72370.1.MSUv7.0	Zm00001d042062_T001	Zm00001d011847_T001
LOC_Os08g35240.1.MSUv7.0	Zm00001d032077_T001	NA
LOC_Os09g30160.1.MSUv7.0	Zm00001d020861_T001	Zm00001d005978_T001
LOC_Os06g39390.1.MSUv7.0	Zm00001d046455_T001	Zm00001d036922_T001
LOC_Os12g39420.1.MSUv7.0	Zm00001d030868_T002	NA
LOC_Os01g58550.1.MSUv7.0	Zm00001d043196_T001	Zm00001d012578_T001
LOC_Os06g01980.1.MSUv7.0	Zm00001d045566_T001	Zm00001d035913_T002
LOC_Os08g05650.1.MSUv7.0	NA	Zm00001d049572_T003
LOC_Os06g34790.1.MSUv7.0	NA	Zm00001d037018_T001
LOC_Os04g57690.1.MSUv7.0	Zm00001d001868_T001	NA
LOC_Os04g44230.1.MSUv7.0	Zm00001d002989_T001	Zm00001d025885_T001
LOC_Os01g37560.1.MSUv7.0	Zm00001d044528_T001	Zm00001d009401_T001
LOC_Os05g10800.1.MSUv7.0	Zm00001d037762_T001	NA
LOC_Os02g48140.2.MSUv7.0	Zm00001d017813_T001	NA
LOC_Os12g12970.1.MSUv7.0	NA	Zm00001d041160_T001
LOC_Os01g55170.1.MSUv7.0	Zm00001d043418_T136	NA
LOC_Os02g44250.1.MSUv7.0	Zm00001d017503_T001	NA
LOC_Os01g43590.1.MSUv7.0	Zm00001d044168_T001	Zm00001d011406_T001
LOC_Os11g29370.1.MSUv7.0	Zm00001d049191_T001	NA
LOC_Os01g48190.1.MSUv7.0	Zm00001d043911_T001	Zm00001d011561_T001
LOC_Os07g01310.1.MSUv7.0	Zm00001d018614_T003	NA
LOC_Os05g01780.1.MSUv7.0	Zm00001d035695_T001	NA
LOC_Os03g51970.1.MSUv7.0	Zm00001d033876_T001	Zm00001d013346_T001
LOC_Os02g07980.1.MSUv7.0	Zm00001d015440_T001	Zm00001d053759_T001
LOC_Os10g23230.1.MSUv7.0	Zm00001d030537_T001	NA
LOC_Os05g33300.1.MSUv7.0	NA	Zm00001d009928_T001
LOC_Os04g45570.1.MSUv7.0	Zm00001d002819_T002	Zm00001d025950_T002
LOC_Os06g06660.1.MSUv7.0	Zm00001d045256_T001	Zm00001d036267_T001
LOC_Os07g13534.1.MSUv7.0	NA	Zm00001d005178_T001
LOC_Os01g57570.1.MSUv7.0	Zm00001d043249_T001	Zm00001d012607_T001
LOC_Os06g46380.1.MSUv7.0	Zm00001d014382_T001	Zm00001d036598_T010
LOC_Os10g30300.1.MSUv7.0	NA	Zm00001d014140_T001
LOC_Os02g09650.1.MSUv7.0	Zm00001d015639_T001	Zm00001d053707_T001
LOC_Os10g32970.1.MSUv7.0	Zm00001d032775_T002	Zm00001d014065_T001
LOC_Os04g49370.1.MSUv7.0	Zm00001d002549_T001	Zm00001d026012_T001
LOC_Os11g14080.1.MSUv7.0	Zm00001d049015_T001	NA
LOC_Os03g15630.1.MSUv7.0	Zm00001d028522_T002	Zm00001d047868_T001
LOC_Os01g39860.1.MSUv7.0	NA	Zm00001d011208_T001
LOC_Os03g55130.2.MSUv7.0	Zm00001d034080_T005	Zm00001d013241_T001
LOC_Os07g03140.1.MSUv7.0	Zm00001d018719_T001	NA
LOC_Os06g50230.1.MSUv7.0	Zm00001d014790_T001	NA
LOC_Os02g10700.1.MSUv7.0	Zm00001d015778_T001	Zm00001d053642_T001
LOC_Os05g43650.1.MSUv7.0	Zm00001d038678_T001	NA
LOC_Os01g46926.1.MSUv7.0	Zm00001d043998_T001	Zm00001d011500_T005
LOC_Os06g01780.1.MSUv7.0	Zm00001d045580_T001	NA
LOC_Os04g01610.1.MSUv7.0	NA	Zm00001d024904_T001
LOC_Os04g49570.1.MSUv7.0	Zm00001d002532_T001	NA
LOC_Os03g25790.1.MSUv7.0	Zm00001d029313_T001	Zm00001d047399_T001
LOC_Os05g49100.1.MSUv7.0	Zm00001d039032_T001	NA
LOC_Os06g50130.1.MSUv7.0	Zm00001d014781_T001	NA
LOC_Os02g49090.1.MSUv7.0	Zm00001d017883_T001	Zm00001d051678_T001
LOC_Os07g39430.1.MSUv7.0	NA	Zm00001d006700_T003
LOC_Os02g47570.1.MSUv7.0	Zm00001d017767_T001	Zm00001d051561_T001
LOC_Os05g32330.1.MSUv7.0	Zm00001d038091_T006	NA
LOC_Os02g27810.1.MSUv7.0	Zm00001d016493_T001	NA
LOC_Os04g43070.1.MSUv7.0	Zm00001d003025_T001	Zm00001d025831_T001
LOC_Os02g35600.1.MSUv7.0	Zm00001d016861_T002	Zm00001d050816_T002
LOC_Os01g68570.1.MSUv7.0	Zm00001d042386_T001	NA
LOC_Os06g51220.2.MSUv7.0	Zm00001d014858_T001	Zm00001d036355_T001
LOC_Os03g52340.1.MSUv7.0	Zm00001d033906_T001	Zm00001d013335_T002
LOC_Os04g32470.1.MSUv7.0	Zm00001d003905_T001	NA
LOC_Os08g05510.1.MSUv7.0	Zm00001d024627_T002	Zm00001d049581_T001
LOC_Os09g12780.1.MSUv7.0	Zm00001d020021_T001	NA
LOC_Os03g22160.1.MSUv7.0	Zm00001d029095_T001	Zm00001d047506_T001
LOC_Os05g50580.1.MSUv7.0	Zm00001d039146_T001	NA
LOC_Os03g14170.1.MSUv7.0	Zm00001d028406_T001	Zm00001d047931_T001
LOC_Os04g57900.1.MSUv7.0	Zm00001d001845_T001	NA
LOC_Os06g40510.1.MSUv7.0	Zm00001d046538_T002	NA
LOC_Os02g46650.1.MSUv7.0	Zm00001d017686_T002	Zm00001d051513_T001
LOC_Os07g32460.1.MSUv7.0	NA	Zm00001d006461_T001
LOC_Os03g28080.1.MSUv7.0	Zm00001d029438_T001	Zm00001d047247_T001
LOC_Os06g11610.1.MSUv7.0	Zm00001d044874_T001	NA
LOC_Os04g58240.1.MSUv7.0	Zm00001d001814_T001	Zm00001d026630_T001
LOC_Os03g13070.1.MSUv7.0	NA	Zm00001d048014_T001
LOC_Os03g52650.1.MSUv7.0	Zm00001d033919_T001	Zm00001d013323_T001
LOC_Os03g53360.1.MSUv7.0	Zm00001d033989_T001	NA
LOC_Os03g56370.1.MSUv7.0	Zm00001d034249_T001	NA
LOC_Os04g40130.1.MSUv7.0	Zm00001d003294_T001	NA
LOC_Os03g22450.1.MSUv7.0	Zm00001d029123_T005	NA
LOC_Os09g32025.1.MSUv7.0	NA	Zm00001d006045_T001
LOC_Os06g06050.1.MSUv7.0	Zm00001d045313_T001	Zm00001d036216_T001
LOC_Os03g10600.1.MSUv7.0	Zm00001d028096_T001	NA
LOC_Os09g16010.1.MSUv7.0	Zm00001d020122_T001	NA
LOC_Os06g51070.1.MSUv7.0	Zm00001d014843_T001	Zm00001d036364_T001
LOC_Os02g10080.1.MSUv7.0	NA	Zm00001d053682_T001
LOC_Os03g10220.1.MSUv7.0	Zm00001d028128_T003	NA
LOC_Os11g37270.1.MSUv7.0	Zm00001d052958_T001	NA
LOC_Os02g01190.1.MSUv7.0	NA	Zm00001d054095_T001
LOC_Os01g10680.1.MSUv7.0	Zm00001d039444_T001	NA
LOC_Os03g55290.1.MSUv7.0	NA	Zm00001d013222_T001
LOC_Os07g42570.1.MSUv7.0	NA	Zm00001d006873_T001
LOC_Os08g38720.1.MSUv7.0	Zm00001d031309_T001	NA
LOC_Os03g61040.1.MSUv7.0	Zm00001d034700_T001	NA
LOC_Os02g07150.1.MSUv7.0	Zm00001d015355_T001	NA
LOC_Os05g01250.1.MSUv7.0	Zm00001d035762_T001	NA
LOC_Os12g44100.1.MSUv7.0	Zm00001d031213_T001	NA
LOC_Os09g25460.1.MSUv7.0	Zm00001d020530_T001	NA
LOC_Os03g22680.1.MSUv7.0	Zm00001d029141_T001	NA
LOC_Os01g66920.1.MSUv7.0	Zm00001d042543_T001	NA
LOC_Os01g10690.1.MSUv7.0	Zm00001d039446_T001	Zm00001d008890_T001
LOC_Os02g30630.1.MSUv7.0	Zm00001d016572_T001	Zm00001d050567_T001
LOC_Os02g13810.1.MSUv7.0	Zm00001d016254_T001	NA
LOC_Os07g02870.1.MSUv7.0	Zm00001d018682_T001	NA
LOC_Os04g39100.1.MSUv7.0	Zm00001d003381_T001	NA
LOC_Os08g41910.1.MSUv7.0	NA	Zm00001d049821_T001
LOC_Os12g39160.1.MSUv7.0	Zm00001d030837_T001	NA
LOC_Os01g71980.1.MSUv7.0	Zm00001d042118_T001	Zm00001d011880_T002
LOC_Os02g44540.1.MSUv7.0	Zm00001d017523_T001	Zm00001d051394_T001
LOC_Os09g36210.1.MSUv7.0	Zm00001d021289_T001	NA
LOC_Os05g38360.1.MSUv7.0	Zm00001d038367_T002	NA
LOC_Os02g58000.1.MSUv7.0	NA	Zm00001d051859_T001
LOC_Os11g13694.1.MSUv7.0	NA	Zm00001d007259_T001
LOC_Os01g12280.1.MSUv7.0	Zm00001d039328_T006	NA
LOC_Os09g31140.1.MSUv7.0	Zm00001d020923_T001	NA
LOC_Os02g48150.1.MSUv7.0	Zm00001d017817_T001	NA
LOC_Os11g05380.1.MSUv7.0	Zm00001d052530_T001	NA
LOC_Os05g29030.1.MSUv7.0	Zm00001d037949_T001	NA
LOC_Os04g56990.1.MSUv7.0	Zm00001d001936_T001	Zm00001d026542_T001
LOC_Os01g58790.1.MSUv7.0	Zm00001d043182_T001	NA
LOC_Os09g20910.1.MSUv7.0	Zm00001d020312_T012	NA
LOC_Os05g46270.1.MSUv7.0	Zm00001d038855_T001	NA
LOC_Os02g01590.2.MSUv7.0	Zm00001d014947_T002	Zm00001d054075_T001
LOC_Os03g29920.1.MSUv7.0	Zm00001d029499_T001	NA
LOC_Os07g01100.1.MSUv7.0	Zm00001d018599_T001	NA
LOC_Os03g56790.1.MSUv7.0	Zm00001d034326_T001	Zm00001d013141_T001
LOC_Os01g66860.3.MSUv7.0	Zm00001d042551_T002	NA
LOC_Os01g71190.1.MSUv7.0	Zm00001d042172_T001	Zm00001d011901_T001
LOC_Os07g43330.1.MSUv7.0	Zm00001d022200_T002	NA
LOC_Os06g49490.1.MSUv7.0	Zm00001d014733_T001	Zm00001d036441_T001
LOC_Os03g18490.1.MSUv7.0	Zm00001d028778_T001	NA
LOC_Os10g35720.1.MSUv7.0	Zm00001d032546_T001	Zm00001d013927_T001
LOC_Os03g52700.1.MSUv7.0	Zm00001d033927_T004	Zm00001d013318_T035
LOC_Os04g50176.1.MSUv7.0	Zm00001d002488_T001	NA
LOC_Os02g46930.1.MSUv7.0	Zm00001d017700_T004	NA
LOC_Os09g32550.1.MSUv7.0	Zm00001d021024_T001	NA
LOC_Os02g33070.1.MSUv7.0	Zm00001d016705_T001	NA
LOC_Os03g53070.1.MSUv7.0	Zm00001d033966_T001	Zm00001d013306_T001
LOC_Os02g51590.1.MSUv7.0	NA	Zm00001d052233_T001
LOC_Os02g33130.1.MSUv7.0	Zm00001d016740_T001	NA
LOC_Os05g51590.1.MSUv7.0	NA	Zm00001d009762_T001
LOC_Os12g39340.1.MSUv7.0	Zm00001d030863_T001	NA
LOC_Os05g46370.1.MSUv7.0	Zm00001d038863_T001	NA
LOC_Os01g01680.1.MSUv7.0	Zm00001d040171_T001	Zm00001d008408_T001
LOC_Os01g53200.1.MSUv7.0	NA	Zm00001d011764_T001
LOC_Os05g50190.1.MSUv7.0	NA	Zm00001d009660_T001
LOC_Os02g27360.1.MSUv7.0	Zm00001d016477_T001	NA
LOC_Os03g38870.1.MSUv7.0	Zm00001d033093_T001	Zm00001d013783_T001
LOC_Os01g57073.1.MSUv7.0	Zm00001d043274_T001	Zm00001d012628_T001
LOC_Os07g41740.1.MSUv7.0	Zm00001d022110_T001	NA
LOC_Os03g05510.1.MSUv7.0	Zm00001d027679_T001	Zm00001d048401_T001
LOC_Os04g38650.1.MSUv7.0	Zm00001d003425_T001	NA
LOC_Os07g03170.1.MSUv7.0	NA	Zm00001d007977_T001
LOC_Os06g47220.1.MSUv7.0	Zm00001d014518_T001	Zm00001d036549_T001
LOC_Os01g66520.1.MSUv7.0	Zm00001d042575_T001	Zm00001d012195_T001
LOC_Os04g56920.1.MSUv7.0	Zm00001d001941_T001	NA
LOC_Os07g42640.1.MSUv7.0	Zm00001d022159_T001	NA
LOC_Os08g31410.1.MSUv7.0	NA	Zm00001d050283_T001
LOC_Os09g37510.1.MSUv7.0	Zm00001d021453_T001	NA
LOC_Os10g26100.1.MSUv7.0	NA	Zm00001d014219_T001
LOC_Os01g74310.1.MSUv7.0	Zm00001d041953_T002	NA
LOC_Os07g45290.1.MSUv7.0	Zm00001d022351_T001	NA
LOC_Os03g02300.1.MSUv7.0	Zm00001d027338_T001	NA
LOC_Os01g56860.1.MSUv7.0	Zm00001d043292_T001	NA
LOC_Os03g58750.1.MSUv7.0	Zm00001d034495_T001	NA
LOC_Os03g52010.1.MSUv7.0	Zm00001d033882_T001	NA
LOC_Os05g39770.1.MSUv7.0	Zm00001d038460_T007	NA
LOC_Os02g56180.1.MSUv7.0	Zm00001d018418_T001	Zm00001d051987_T001
LOC_Os03g03610.1.MSUv7.0	Zm00001d027472_T002	NA
LOC_Os05g15170.1.MSUv7.0	NA	Zm00001d010042_T001
LOC_Os04g10380.1.MSUv7.0	NA	Zm00001d025024_T002
LOC_Os09g15830.1.MSUv7.0	Zm00001d020109_T001	Zm00001d005615_T001
LOC_Os01g58580.1.MSUv7.0	Zm00001d043195_T001	NA
LOC_Os02g32780.1.MSUv7.0	Zm00001d016690_T001	NA
LOC_Os06g36180.1.MSUv7.0	Zm00001d046235_T002,Zm00001d046263_T001	Zm00001d036984_T002
LOC_Os02g56160.1.MSUv7.0	Zm00001d018417_T001	Zm00001d051989_T001
LOC_Os02g58020.1.MSUv7.0	Zm00001d018522_T001	NA
LOC_Os01g46270.1.MSUv7.0	Zm00001d044039_T001	NA
LOC_Os06g41940.1.MSUv7.0	Zm00001d046687_T001	Zm00001d036787_T001
LOC_Os05g34700.1.MSUv7.0	Zm00001d038211_T001	NA
LOC_Os01g03020.1.MSUv7.0	NA	Zm00001d008497_T002
LOC_Os05g25770.1.MSUv7.0	Zm00001d037854_T001	NA
LOC_Os12g13160.1.MSUv7.0	Zm00001d024042_T001	NA
LOC_Os08g34220.1.MSUv7.0	Zm00001d032156_T003	NA
LOC_Os04g36680.1.MSUv7.0	Zm00001d003569_T001	NA
LOC_Os01g47370.1.MSUv7.0	Zm00001d043968_T001	Zm00001d011515_T001
LOC_Os05g43770.1.MSUv7.0	Zm00001d038684_T001	Zm00001d010731_T001
LOC_Os06g09570.1.MSUv7.0	Zm00001d045028_T001	Zm00001d037105_T001
LOC_Os05g43374.1.MSUv7.0	NA	Zm00001d010714_T002
LOC_Os11g11500.1.MSUv7.0	Zm00001d049148_T001	NA
LOC_Os02g05630.1.MSUv7.0	Zm00001d015279_T001	NA
LOC_Os05g05060.1.MSUv7.0	Zm00001d024802_T001	NA
LOC_Os04g41950.1.MSUv7.0	Zm00001d003166_T003	NA
LOC_Os01g20120.1.MSUv7.0	Zm00001d040625_T002	NA
LOC_Os03g50490.1.MSUv7.0	Zm00001d033747_T001	NA
LOC_Os01g57650.1.MSUv7.0	Zm00001d043243_T001	Zm00001d012605_T001
LOC_Os01g44360.1.MSUv7.0	Zm00001d044119_T001	NA
LOC_Os01g64660.2.MSUv7.0	Zm00001d042727_T001	NA
LOC_Os06g05390.1.MSUv7.0	Zm00001d045373_T001	NA
LOC_Os02g02750.3.MSUv7.0	Zm00001d015029_T002	NA
LOC_Os03g28130.1.MSUv7.0	Zm00001d029442_T001	NA
LOC_Os08g04310.1.MSUv7.0	Zm00001d024691_T001	NA
LOC_Os06g13050.1.MSUv7.0	Zm00001d044774_T004	NA
LOC_Os08g39100.1.MSUv7.0	Zm00001d031329_T001	Zm00001d052852_T001
LOC_Os05g46610.1.MSUv7.0	Zm00001d038878_T001	Zm00001d009435_T001
LOC_Os08g36320.2.MSUv7.0	Zm00001d031749_T001	NA
LOC_Os04g45280.1.MSUv7.0	NA	Zm00001d025941_T001
LOC_Os02g58340.1.MSUv7.0	Zm00001d018535_T003	NA
LOC_Os04g59394.1.MSUv7.0	Zm00001d002919_T001	NA
LOC_Os07g43050.1.MSUv7.0	Zm00001d022189_T001	Zm00001d006906_T003
LOC_Os01g51140.1.MSUv7.0	Zm00001d043699_T001	NA
LOC_Os04g44870.1.MSUv7.0	Zm00001d002850_T001	NA
LOC_Os02g35870.2.MSUv7.0	Zm00001d016891_T001	NA
LOC_Os08g34580.1.MSUv7.0	Zm00001d032118_T001	Zm00001d050069_T001
LOC_Os03g45770.1.MSUv7.0	NA	Zm00001d013620_T001
LOC_Os04g57730.1.MSUv7.0	Zm00001d001864_T002	NA
LOC_Os02g38970.1.MSUv7.0	Zm00001d017125_T001	NA
LOC_Os05g14860.1.MSUv7.0	NA	Zm00001d010403_T001
LOC_Os03g52160.1.MSUv7.0	NA	Zm00001d013340_T001
LOC_Os09g36130.1.MSUv7.0	NA	Zm00001d006206_T001
LOC_Os08g08210.1.MSUv7.0	Zm00001d024225_T001	NA
LOC_Os07g48870.1.MSUv7.0	NA	Zm00001d007191_T001
LOC_Os05g50950.1.MSUv7.0	Zm00001d039193_T001	NA
LOC_Os11g04390.1.MSUv7.0	Zm00001d052453_T002	NA
LOC_Os06g10440.1.MSUv7.0	NA	Zm00001d037124_T001
LOC_Os01g48320.1.MSUv7.0	Zm00001d043902_T001	Zm00001d011571_T001
LOC_Os11g29210.1.MSUv7.0	Zm00001d049204_T002	NA
LOC_Os05g28370.1.MSUv7.0	Zm00001d038002_T001	NA
LOC_Os01g46169.1.MSUv7.0	Zm00001d044043_T001	Zm00001d011475_T001
LOC_Os03g63550.1.MSUv7.0	NA	Zm00001d012833_T002
LOC_Os07g04670.1.MSUv7.0	Zm00001d018775_T001	NA
LOC_Os12g37690.1.MSUv7.0	Zm00001d030644_T001	Zm00001d041580_T001
LOC_Os01g55190.1.MSUv7.0	Zm00001d043414_T001	Zm00001d012718_T001
LOC_Os05g38790.1.MSUv7.0	Zm00001d038395_T005	NA
LOC_Os09g33510.1.MSUv7.0	Zm00001d021071_T001	Zm00001d006108_T001
LOC_Os01g64650.1.MSUv7.0	Zm00001d042729_T001	Zm00001d012275_T001
LOC_Os05g51450.1.MSUv7.0	Zm00001d039167_T001	NA
LOC_Os08g44390.2.MSUv7.0	NA	Zm00001d049940_T002
LOC_Os11g34720.1.MSUv7.0	Zm00001d053099_T002	NA
LOC_Os07g17210.1.MSUv7.0	Zm00001d019349_T001	NA
LOC_Os03g55630.1.MSUv7.0	NA	Zm00001d013196_T001
LOC_Os04g59420.1.MSUv7.0	Zm00001d002928_T001	NA
LOC_Os01g06310.1.MSUv7.0	Zm00001d039786_T001	NA
LOC_Os02g51620.1.MSUv7.0	Zm00001d018080_T001	NA
LOC_Os01g05430.1.MSUv7.0	Zm00001d039870_T002	NA
LOC_Os01g42730.1.MSUv7.0	Zm00001d044465_T001	Zm00001d011334_T001
LOC_Os07g40730.1.MSUv7.0	Zm00001d022046_T004	NA
LOC_Os02g40830.1.MSUv7.0	Zm00001d017258_T001	Zm00001d051129_T002
LOC_Os01g73160.1.MSUv7.0	Zm00001d042023_T001	Zm00001d011816_T001
