Anchor	Maize1	Maize2
Sobic.004G006700.1.v3.1	Zm00008a020725_T01.v1.1	Zm00008a018920_T01.v1.1
Sobic.003G218600.2.v3.1	Zm00008a014623_T01.v1.1	Zm00008a032081_T01.v1.1
Sobic.001G002400.1.v3.1	Zm00008a005861_T01.v1.1	NA
Sobic.001G503801.1.v3.1	Zm00008a000357_T01.v1.1	NA
Sobic.003G437600.2.v3.1	Zm00008a012662_T01.v1.1	NA
Sobic.010G174500.1.v3.1	Zm00008a034483_T01.v1.1	NA
Sobic.007G019800.1.v3.1	Zm00008a023537_T01.v1.1	Zm00008a015651_T01.v1.1
Sobic.001G474500.1.v3.1	Zm00008a000604_T01.v1.1	Zm00008a035955_T01.v1.1
Sobic.002G188600.1.v3.1	Zm00008a027915_T01.v1.1	NA
Sobic.001G386700.1.v3.1	Zm00008a001346_T01.v1.1	NA
Sobic.002G403600.1.v3.1	Zm00008a029555_T01.v1.1	Zm00008a009891_T01.v1.1
Sobic.005G034700.1.v3.1	NA	Zm00008a008318_T01.v1.1
Sobic.010G197500.1.v3.1	Zm00008a034712_T01.v1.1	Zm00008a024706_T01.v1.1
Sobic.005G084300.1.v3.1	Zm00008a015172_T01.v1.1	NA
Sobic.009G036800.1.v3.1	Zm00008a037462_T01.v1.1	NA
Sobic.010G093400.1.v3.1	NA	Zm00008a025046_T01.v1.1
Sobic.010G192200.1.v3.1	Zm00008a034769_T01.v1.1	NA
Sobic.003G117200.1.v3.1	NA	Zm00008a029887_T01.v1.1
Sobic.001G282500.1.v3.1	Zm00008a002236_T01.v1.1	NA
Sobic.001G056601.1.v3.1	Zm00008a005483_T01.v1.1	NA
Sobic.004G078600.1.v3.1	Zm00008a021335_T01.v1.1	Zm00008a018616_T01.v1.1
Sobic.002G053000.2.v3.1	NA	Zm00008a010455_T01.v1.1
Sobic.002G113200.1.v3.1	Zm00008a027302_T01.v1.1	NA
Sobic.008G039700.2.v3.1	Zm00008a036455_T01.v1.1	NA
Sobic.001G047100.1.v3.1	NA	Zm00008a019175_T01.v1.1
Sobic.001G361900.1.v3.1	NA	Zm00008a035277_T01.v1.1
Sobic.002G330100.1.v3.1	NA	Zm00008a009524_T01.v1.1
Sobic.001G233700.1.v3.1	NA	Zm00008a020080_T01.v1.1
Sobic.006G158266.1.v3.1	NA	Zm00008a038294_T01.v1.1
Sobic.001G131400.2.v3.1	NA	Zm00008a019611_T01.v1.1
Sobic.001G073600.1.v3.1	Zm00008a005358_T01.v1.1	Zm00008a019304_T01.v1.1
Sobic.001G163800.1.v3.1	Zm00008a004652_T01.v1.1	NA
Sobic.009G133000.1.v3.1	Zm00008a025773_T01.v1.1	NA
Sobic.007G108400.2.v3.1	Zm00008a003914_T01.v1.1	NA
Sobic.004G025900.1.v3.1	NA	Zm00008a018833_T01.v1.1
Sobic.006G031900.1.v3.1	NA	Zm00008a037626_T01.v1.1
Sobic.004G357100.1.v3.1	NA	Zm00008a017282_T01.v1.1
Sobic.001G136900.1.v3.1	Zm00008a004700_T01.v1.1	Zm00008a019638_T01.v1.1
Sobic.003G000200.1.v3.1	Zm00008a010605_T01.v1.1	NA
Sobic.003G410100.1.v3.1	Zm00008a012874_T01.v1.1	Zm00008a032585_T01.v1.1
Sobic.006G202200.1.v3.1	Zm00008a006388_T01.v1.1	NA
Sobic.004G173400.1.v3.1	Zm00008a021991_T01.v1.1	NA
Sobic.001G389700.1.v3.1	NA	Zm00008a035410_T01.v1.1
Sobic.001G105400.7.v3.1	Zm00008a005069_T01.v1.1	NA
Sobic.002G004500.1.v3.1	NA	Zm00008a010536_T01.v1.1
Sobic.005G187200.1.v3.1	Zm00008a015038_T01.v1.1	NA
Sobic.004G029900.1.v3.1	Zm00008a020854_T01.v1.1	NA
Sobic.010G009300.1.v3.1	NA	Zm00008a024099_T01.v1.1
Sobic.004G312300.1.v3.1	Zm00008a023121_T01.v1.1	NA
Sobic.001G067100.1.v3.1	Zm00008a005403_T01.v1.1	NA
Sobic.002G115900.1.v3.1	Zm00008a027317_T01.v1.1	NA
Sobic.002G297400.1.v3.1	Zm00008a028728_T01.v1.1	NA
Sobic.002G380700.1.v3.1	Zm00008a029403_T01.v1.1	Zm00008a009804_T01.v1.1
Sobic.003G022700.1.v3.1	Zm00008a010749_T01.v1.1	Zm00008a030302_T01.v1.1
Sobic.004G085700.1.v3.1	Zm00008a021267_T01.v1.1	NA
Sobic.003G025700.1.v3.1	Zm00008a010782_T01.v1.1	NA
Sobic.004G085000.1.v3.1	Zm00008a021275_T01.v1.1	NA
Sobic.001G287600.1.v3.1	Zm00008a002153_T01.v1.1	Zm00008a034941_T01.v1.1
Sobic.006G062900.1.v3.1	Zm00008a007518_T01.v1.1	Zm00008a037832_T01.v1.1
Sobic.010G268900.1.v3.1	Zm00008a020609_T01.v1.1	NA
Sobic.008G147200.1.v3.1	Zm00008a002812_T01.v1.1	NA
Sobic.003G096500.4.v3.1	Zm00008a011280_T01.v1.1	Zm00008a029989_T01.v1.1
Sobic.008G123600.1.v3.1	Zm00008a036756_T01.v1.1	NA
Sobic.003G153100.1.v3.1	Zm00008a011778_T01.v1.1	Zm00008a030501_T01.v1.1
Sobic.007G172500.1.v3.1	Zm00008a003591_T01.v1.1	NA
Sobic.004G190600.1.v3.1	Zm00008a022120_T01.v1.1	Zm00008a016556_T01.v1.1
Sobic.003G249400.1.v3.1	Zm00008a014210_T01.v1.1	NA
Sobic.001G014000.1.v3.1	Zm00008a005793_T01.v1.1	NA
Sobic.010G183201.1.v3.1	NA	Zm00008a024799_T01.v1.1
Sobic.010G178500.1.v3.1	Zm00008a034561_T01.v1.1	NA
Sobic.002G035200.2.v3.1	Zm00008a026799_T01.v1.1	NA
Sobic.006G021600.1.v3.1	Zm00008a007888_T01.v1.1	NA
Sobic.010G277300.1.v3.1	Zm00008a020660_T01.v1.1	NA
Sobic.003G423800.1.v3.1	Zm00008a012754_T01.v1.1	NA
Sobic.007G001200.1.v3.1	NA	Zm00008a017957_T01.v1.1
Sobic.004G225000.1.v3.1	NA	Zm00008a016786_T01.v1.1
Sobic.001G093900.1.v3.1	Zm00008a005152_T01.v1.1	NA
Sobic.010G233900.1.v3.1	Zm00008a020357_T01.v1.1	NA
Sobic.004G262200.2.v3.1	Zm00008a022809_T01.v1.1	Zm00008a017103_T01.v1.1
Sobic.007G056500.1.v3.1	Zm00008a037198_T01.v1.1	Zm00008a015508_T01.v1.1
Sobic.006G259000.1.v3.1	Zm00008a005993_T01.v1.1	NA
Sobic.004G206600.1.v3.1	Zm00008a022255_T01.v1.1	NA
Sobic.010G155500.1.v3.1	Zm00008a034350_T01.v1.1	NA
Sobic.004G191901.1.v3.1	Zm00008a022134_T01.v1.1	Zm00008a016570_T01.v1.1
Sobic.006G002400.1.v3.1	NA	Zm00008a037560_T01.v1.1
Sobic.003G191800.1.v3.1	Zm00008a014441_T01.v1.1	Zm00008a031969_T01.v1.1
Sobic.006G034250.1.v3.1	NA	Zm00008a037712_T01.v1.1
Sobic.003G398100.1.v3.1	Zm00008a012969_T01.v1.1	NA
Sobic.009G159400.1.v3.1	Zm00008a025921_T01.v1.1	NA
Sobic.001G208500.1.v3.1	Zm00008a004097_T01.v1.1	Zm00008a019955_T01.v1.1
Sobic.002G128700.2.v3.1	Zm00008a027407_T01.v1.1	NA
Sobic.002G359600.1.v3.1	NA	Zm00008a009682_T01.v1.1
Sobic.009G232900.1.v3.1	Zm00008a026447_T01.v1.1	Zm00008a030783_T01.v1.1
Sobic.009G137900.1.v3.1	Zm00008a025806_T01.v1.1	NA
Sobic.006G159900.1.v3.1	Zm00008a006690_T01.v1.1	Zm00008a038307_T01.v1.1
Sobic.004G345100.1.v3.1	Zm00008a023339_T01.v1.1	NA
Sobic.004G035300.1.v3.1	Zm00008a020899_T01.v1.1	NA
Sobic.002G107200.1.v3.1	Zm00008a027233_T01.v1.1	NA
Sobic.004G188500.1.v3.1	Zm00008a022105_T01.v1.1	Zm00008a016544_T01.v1.1
Sobic.003G367500.1.v3.1	Zm00008a013226_T01.v1.1	NA
Sobic.002G091800.1.v3.1	Zm00008a027171_T01.v1.1	NA
Sobic.003G188400.1.v3.1	Zm00008a014659_T01.v1.1	NA
Sobic.009G170301.1.v3.1	NA	Zm00008a031535_T01.v1.1
Sobic.009G001100.1.v3.1	Zm00008a023995_T01.v1.1	Zm00008a031904_T01.v1.1
Sobic.001G026400.1.v3.1	NA	Zm00008a019073_T01.v1.1
Sobic.001G074300.1.v3.1	Zm00008a005346_T01.v1.1	NA
Sobic.010G260800.3.v3.1	Zm00008a020560_T01.v1.1	NA
Sobic.008G017300.3.v3.1	NA	Zm00008a014772_T01.v1.1
Sobic.004G094300.1.v3.1	NA	Zm00008a018537_T01.v1.1
Sobic.008G118800.1.v3.1	NA	Zm00008a012418_T01.v1.1
Sobic.002G201700.1.v3.1	NA	Zm00008a008905_T01.v1.1
Sobic.003G382000.1.v3.1	Zm00008a013101_T01.v1.1	NA
Sobic.002G414900.1.v3.1	NA	Zm00008a009942_T01.v1.1
Sobic.004G316700.1.v3.1	Zm00008a023159_T01.v1.1	NA
Sobic.001G290300.3.v3.1	NA	Zm00008a034958_T01.v1.1
Sobic.002G413400.2.v3.1	Zm00008a029605_T01.v1.1	Zm00008a009932_T01.v1.1
Sobic.002G071100.1.v3.1	NA	Zm00008a010403_T01.v1.1
Sobic.002G390500.1.v3.1	Zm00008a029469_T01.v1.1	NA
Sobic.009G101100.1.v3.1	Zm00008a025654_T01.v1.1	NA
Sobic.006G064100.1.v3.1	Zm00008a007511_T01.v1.1	Zm00008a037837_T01.v1.1
Sobic.001G408500.1.v3.1	Zm00008a001173_T01.v1.1	Zm00008a035540_T01.v1.1
Sobic.001G527900.1.v3.1	NA	Zm00008a036173_T01.v1.1
Sobic.009G191900.1.v3.1	Zm00008a026161_T01.v1.1	NA
Sobic.010G060600.1.v3.1	Zm00008a033577_T01.v1.1	Zm00008a025250_T01.v1.1
Sobic.001G506100.1.v3.1	Zm00008a000337_T01.v1.1	Zm00008a036091_T01.v1.1
Sobic.002G186400.4.v3.1	Zm00008a027900_T01.v1.1	NA
Sobic.003G047900.1.v3.1	Zm00008a010962_T01.v1.1	Zm00008a030174_T01.v1.1
Sobic.009G004600.1.v3.1	NA	Zm00008a031892_T01.v1.1
Sobic.004G336600.1.v3.1	Zm00008a023283_T01.v1.1	Zm00008a017405_T01.v1.1
Sobic.002G374200.2.v3.1	Zm00008a029359_T01.v1.1	NA
Sobic.008G012600.1.v3.1	Zm00008a036308_T01.v1.1	NA
Sobic.006G257300.1.v3.1	NA	Zm00008a038798_T01.v1.1
Sobic.005G047500.1.v3.1	NA	Zm00008a008232_T01.v1.1
Sobic.009G180700.1.v3.1	NA	Zm00008a031577_T01.v1.1
Sobic.003G241700.2.v3.1	Zm00008a014264_T01.v1.1	Zm00008a032187_T01.v1.1
Sobic.003G114200.1.v3.1	Zm00008a011418_T01.v1.1	NA
Sobic.003G217100.1.v3.1	Zm00008a014612_T01.v1.1	Zm00008a032075_T01.v1.1
Sobic.001G432200.1.v3.1	Zm00008a000982_T01.v1.1	Zm00008a035663_T01.v1.1
Sobic.003G252900.3.v3.1	NA	Zm00008a032246_T01.v1.1
Sobic.002G157200.1.v3.1	NA	Zm00008a008714_T01.v1.1
Sobic.005G128100.1.v3.1	Zm00008a015367_T01.v1.1	NA
Sobic.003G063200.1.v3.1	Zm00008a011045_T01.v1.1	Zm00008a030111_T01.v1.1
Sobic.007G027000.1.v3.1	Zm00008a023593_T01.v1.1	NA
Sobic.004G186000.1.v3.1	Zm00008a022084_T01.v1.1	NA
Sobic.009G001800.1.v3.1	Zm00008a023989_T01.v1.1	NA
Sobic.007G194200.1.v3.1	Zm00008a003361_T01.v1.1	NA
Sobic.008G165900.1.v3.1	Zm00008a002934_T01.v1.1	Zm00008a012254_T01.v1.1
Sobic.008G152000.1.v3.1	Zm00008a002845_T01.v1.1	NA
Sobic.010G244400.1.v3.1	Zm00008a020433_T01.v1.1	Zm00008a024499_T01.v1.1
Sobic.008G137500.1.v3.1	Zm00008a002698_T01.v1.1	NA
Sobic.001G427700.1.v3.1	Zm00008a001024_T01.v1.1	NA
Sobic.003G402500.1.v3.1	Zm00008a012935_T01.v1.1	Zm00008a032648_T01.v1.1
Sobic.001G424700.1.v3.1	Zm00008a001050_T01.v1.1	Zm00008a035613_T01.v1.1
Sobic.007G107000.1.v3.1	Zm00008a003906_T01.v1.1	NA
Sobic.001G282400.1.v3.1	Zm00008a002237_T01.v1.1	NA
Sobic.010G266100.1.v3.1	Zm00008a020588_T01.v1.1	NA
Sobic.001G379900.2.v3.1	Zm00008a001427_T01.v1.1	NA
Sobic.006G156100.1.v3.1	Zm00008a006716_T01.v1.1	Zm00008a038281_T01.v1.1
Sobic.002G133100.1.v3.1	NA	Zm00008a008605_T01.v1.1
Sobic.002G189000.1.v3.1	NA	Zm00008a008840_T01.v1.1
Sobic.008G188100.1.v3.1	Zm00008a003043_T01.v1.1	Zm00008a012006_T01.v1.1
Sobic.006G089900.1.v3.1	NA	Zm00008a037943_T01.v1.1
Sobic.005G056600.1.v3.1	Zm00008a018139_T01.v1.1	Zm00008a008200_T01.v1.1
Sobic.003G444000.1.v3.1	Zm00008a012619_T01.v1.1	NA
Sobic.003G094800.1.v3.1	Zm00008a011260_T01.v1.1	NA
Sobic.009G228100.1.v3.1	Zm00008a026405_T01.v1.1	Zm00008a030736_T01.v1.1
Sobic.004G181800.1.v3.1	Zm00008a022059_T01.v1.1	NA
Sobic.004G325600.1.v3.1	Zm00008a023215_T01.v1.1	Zm00008a017455_T01.v1.1
Sobic.001G038700.1.v3.1	NA	Zm00008a019126_T01.v1.1
Sobic.002G313600.1.v3.1	NA	Zm00008a009464_T01.v1.1
Sobic.003G222000.1.v3.1	Zm00008a014417_T01.v1.1	NA
Sobic.004G286600.1.v3.1	Zm00008a022587_T01.v1.1	Zm00008a016925_T01.v1.1
Sobic.003G370500.1.v3.1	Zm00008a013195_T01.v1.1	NA
Sobic.001G499500.1.v3.1	Zm00008a000390_T01.v1.1	Zm00008a036115_T01.v1.1
Sobic.002G130800.1.v3.1	Zm00008a027428_T01.v1.1	NA
Sobic.004G244500.1.v3.1	Zm00008a022931_T01.v1.1	Zm00008a017260_T01.v1.1
Sobic.004G285900.3.v3.1	Zm00008a022592_T01.v1.1	NA
Sobic.006G152000.1.v3.1	Zm00008a006834_T01.v1.1	NA
Sobic.010G089500.1.v3.1	NA	Zm00008a025024_T01.v1.1
Sobic.009G234900.1.v3.1	Zm00008a026468_T01.v1.1	Zm00008a030800_T01.v1.1
Sobic.002G108000.1.v3.1	Zm00008a027234_T01.v1.1	NA
Sobic.009G037800.1.v3.1	Zm00008a037469_T01.v1.1	NA
Sobic.003G407001.1.v3.1	NA	Zm00008a032612_T01.v1.1
Sobic.001G063000.1.v3.1	NA	Zm00008a019243_T01.v1.1
Sobic.010G055500.1.v3.1	Zm00008a033606_T01.v1.1	NA
Sobic.010G010700.1.v3.1	NA	Zm00008a024105_T01.v1.1
Sobic.001G067800.1.v3.1	Zm00008a005395_T01.v1.1	Zm00008a019269_T01.v1.1
Sobic.002G258100.1.v3.1	Zm00008a028507_T01.v1.1	Zm00008a009181_T01.v1.1
Sobic.001G335300.1.v3.1	Zm00008a001763_T01.v1.1	NA
Sobic.001G406700.1.v3.1	Zm00008a001189_T01.v1.1	NA
Sobic.001G445800.1.v3.1	Zm00008a000856_T01.v1.1	NA
Sobic.004G258500.1.v3.1	NA	Zm00008a017158_T01.v1.1
Sobic.001G212800.1.v3.1	Zm00008a004127_T01.v1.1	NA
Sobic.001G122300.1.v3.1	Zm00008a004944_T01.v1.1	NA
Sobic.003G322800.1.v3.1	Zm00008a013620_T01.v1.1	Zm00008a033090_T01.v1.1
Sobic.006G214500.1.v3.1	Zm00008a006289_T01.v1.1	NA
Sobic.002G202000.1.v3.1	Zm00008a028039_T01.v1.1	Zm00008a008903_T01.v1.1
Sobic.006G124000.1.v3.1	NA	Zm00008a038129_T01.v1.1
Sobic.009G156500.1.v3.1	Zm00008a025884_T01.v1.1	NA
Sobic.004G151500.3.v3.1	Zm00008a021823_T01.v1.1	NA
Sobic.001G005000.1.v3.1	Zm00008a005848_T01.v1.1	NA
Sobic.010G020100.1.v3.1	Zm00008a033857_T01.v1.1	NA
Sobic.009G218900.1.v3.1	Zm00008a026345_T01.v1.1	NA
Sobic.003G021900.1.v3.1	Zm00008a010737_T01.v1.1	NA
Sobic.003G360400.1.v3.1	NA	Zm00008a032858_T01.v1.1
Sobic.010G248100.1.v3.1	Zm00008a020463_T01.v1.1	NA
Sobic.008G193300.1.v3.1	NA	Zm00008a012029_T01.v1.1
Sobic.003G118200.1.v3.1	Zm00008a011455_T01.v1.1	Zm00008a029880_T01.v1.1
Sobic.007G062500.1.v3.1	Zm00008a037023_T01.v1.1	Zm00008a015490_T01.v1.1
Sobic.002G125800.1.v3.1	Zm00008a027387_T01.v1.1	NA
Sobic.004G012501.1.v3.1	Zm00008a020756_T01.v1.1	NA
Sobic.003G109500.1.v3.1	NA	Zm00008a029927_T01.v1.1
Sobic.003G370000.1.v3.1	Zm00008a013203_T01.v1.1	Zm00008a032814_T01.v1.1
Sobic.001G375300.1.v3.1	Zm00008a001456_T01.v1.1	NA
Sobic.002G405000.1.v3.1	NA	Zm00008a009894_T01.v1.1
Sobic.007G220000.1.v3.1	NA	Zm00008a018017_T01.v1.1
Sobic.003G377700.1.v3.1	Zm00008a013135_T01.v1.1	NA
Sobic.001G362001.1.v3.1	Zm00008a001562_T01.v1.1	Zm00008a035278_T01.v1.1
Sobic.002G399100.1.v3.1	Zm00008a029524_T01.v1.1	Zm00008a009866_T01.v1.1
Sobic.010G009800.1.v3.1	Zm00008a033916_T01.v1.1	NA
Sobic.008G051700.1.v3.1	Zm00008a036532_T01.v1.1	Zm00008a012574_T01.v1.1
Sobic.009G216700.1.v3.1	Zm00008a026332_T01.v1.1	Zm00008a030672_T01.v1.1
Sobic.004G199200.2.v3.1	NA	Zm00008a016600_T01.v1.1
Sobic.002G352800.1.v3.1	Zm00008a029189_T01.v1.1	Zm00008a009628_T01.v1.1
Sobic.007G151800.1.v3.1	NA	Zm00008a015994_T01.v1.1
Sobic.004G279601.1.v3.1	NA	Zm00008a016968_T01.v1.1
Sobic.010G019300.1.v3.1	Zm00008a033860_T01.v1.1	NA
Sobic.010G102300.1.v3.1	NA	Zm00008a025090_T01.v1.1
Sobic.005G165800.1.v3.1	Zm00008a018099_T01.v1.1	NA
Sobic.003G310300.1.v3.1	Zm00008a013706_T01.v1.1	NA
Sobic.010G185600.1.v3.1	Zm00008a034591_T01.v1.1	NA
Sobic.009G118600.2.v3.1	Zm00008a025554_T01.v1.1	NA
Sobic.008G057000.1.v3.1	NA	Zm00008a012539_T01.v1.1
Sobic.003G394500.1.v3.1	NA	Zm00008a032700_T01.v1.1
Sobic.006G245800.1.v3.1	NA	Zm00008a038754_T01.v1.1
Sobic.010G171400.2.v3.1	Zm00008a034292_T01.v1.1	NA
Sobic.007G219200.3.v3.1	Zm00008a003139_T01.v1.1	NA
Sobic.004G277000.1.v3.1	NA	Zm00008a016985_T01.v1.1
Sobic.009G068400.1.v3.1	Zm00008a025339_T01.v1.1	NA
Sobic.010G033400.1.v3.1	Zm00008a033753_T01.v1.1	NA
Sobic.004G348000.1.v3.1	Zm00008a023355_T01.v1.1	NA
Sobic.003G053700.1.v3.1	Zm00008a011001_T01.v1.1	NA
Sobic.004G079700.1.v3.1	NA	Zm00008a018610_T01.v1.1
Sobic.009G238500.1.v3.1	Zm00008a026494_T01.v1.1	Zm00008a030823_T01.v1.1
Sobic.006G269600.1.v3.1	NA	Zm00008a038864_T01.v1.1
Sobic.001G316200.2.v3.1	Zm00008a001920_T01.v1.1	NA
Sobic.003G063600.1.v3.1	Zm00008a011048_T01.v1.1	NA
Sobic.001G200500.1.v3.1	Zm00008a004028_T01.v1.1	NA
Sobic.010G240400.1.v3.1	NA	Zm00008a024518_T01.v1.1
Sobic.002G291400.1.v3.1	Zm00008a028771_T01.v1.1	Zm00008a009341_T01.v1.1
Sobic.010G027200.1.v3.1	Zm00008a033798_T01.v1.1	NA
Sobic.003G133700.1.v3.1	NA	Zm00008a029807_T01.v1.1
Sobic.007G143400.1.v3.1	Zm00008a003711_T01.v1.1	NA
Sobic.005G029000.2.v3.1	Zm00008a017768_T01.v1.1	NA
Sobic.003G287900.1.v3.1	Zm00008a013895_T01.v1.1	NA
Sobic.006G185000.1.v3.1	Zm00008a006522_T01.v1.1	NA
Sobic.001G152100.1.v3.1	NA	Zm00008a019729_T01.v1.1
Sobic.002G425000.2.v3.1	NA	Zm00008a009974_T01.v1.1
Sobic.008G163500.1.v3.1	Zm00008a002926_T01.v1.1	NA
Sobic.006G200901.1.v3.1	Zm00008a006400_T01.v1.1	Zm00008a038542_T01.v1.1
Sobic.001G281100.1.v3.1	NA	Zm00008a020316_T01.v1.1
Sobic.002G095400.1.v3.1	NA	Zm00008a008698_T01.v1.1
Sobic.006G223300.1.v3.1	Zm00008a006231_T01.v1.1	Zm00008a038644_T01.v1.1
Sobic.010G085000.1.v3.1	Zm00008a033385_T01.v1.1	NA
Sobic.006G058100.1.v3.1	Zm00008a007550_T01.v1.1	NA
Sobic.010G083000.1.v3.1	Zm00008a033396_T01.v1.1	NA
Sobic.001G191900.1.v3.1	Zm00008a003957_T01.v1.1	NA
Sobic.001G471500.2.v3.1	Zm00008a002520_T01.v1.1	Zm00008a035931_T01.v1.1
Sobic.003G329900.1.v3.1	Zm00008a013557_T01.v1.1	NA
Sobic.005G010500.1.v3.1	Zm00008a017665_T01.v1.1	NA
Sobic.003G028500.1.v3.1	Zm00008a010769_T01.v1.1	NA
Sobic.006G130700.1.v3.1	Zm00008a007014_T01.v1.1	Zm00008a038156_T01.v1.1
Sobic.001G375500.1.v3.1	Zm00008a001455_T01.v1.1	NA
Sobic.009G036900.1.v3.1	Zm00008a037463_T01.v1.1	NA
Sobic.001G413800.1.v3.1	Zm00008a001140_T01.v1.1	NA
Sobic.010G068400.1.v3.1	Zm00008a033516_T01.v1.1	NA
Sobic.008G038200.1.v3.1	Zm00008a036447_T01.v1.1	NA
Sobic.009G245800.1.v3.1	Zm00008a026543_T01.v1.1	Zm00008a030857_T01.v1.1
Sobic.007G062000.1.v3.1	Zm00008a037015_T01.v1.1	NA
Sobic.006G101600.1.v3.1	Zm00008a007219_T01.v1.1	NA
Sobic.005G033300.1.v3.1	Zm00008a017785_T01.v1.1	Zm00008a008327_T01.v1.1
Sobic.010G246000.2.v3.1	Zm00008a020442_T01.v1.1	NA
Sobic.003G049500.2.v3.1	NA	Zm00008a030168_T01.v1.1
Sobic.004G122000.2.v3.1	Zm00008a021454_T01.v1.1	NA
Sobic.001G487400.1.v3.1	NA	Zm00008a036020_T01.v1.1
Sobic.001G068700.1.v3.1	Zm00008a005385_T01.v1.1	NA
Sobic.003G198900.1.v3.1	NA	Zm00008a031978_T01.v1.1
Sobic.002G257750.1.v3.1	Zm00008a028511_T01.v1.1	Zm00008a009177_T01.v1.1
Sobic.001G194600.1.v3.1	Zm00008a003982_T01.v1.1	Zm00008a019884_T01.v1.1
Sobic.003G433200.2.v3.1	NA	Zm00008a032467_T01.v1.1
Sobic.003G301700.1.v3.1	Zm00008a013775_T01.v1.1	NA
Sobic.001G360700.1.v3.1	NA	Zm00008a035267_T01.v1.1
Sobic.002G043600.1.v3.1	Zm00008a026860_T01.v1.1	NA
Sobic.007G161100.1.v3.1	Zm00008a003511_T01.v1.1	Zm00008a015823_T01.v1.1
Sobic.005G061801.1.v3.1	NA	Zm00008a008155_T01.v1.1
Sobic.004G083700.1.v3.1	Zm00008a021287_T01.v1.1	Zm00008a018589_T01.v1.1
Sobic.002G167400.1.v3.1	Zm00008a027721_T01.v1.1	NA
Sobic.003G269800.1.v3.1	Zm00008a014049_T01.v1.1	Zm00008a032332_T01.v1.1
Sobic.006G108900.1.v3.1	Zm00008a007157_T01.v1.1	Zm00008a038054_T01.v1.1
Sobic.007G202800.1.v3.1	Zm00008a003284_T01.v1.1	NA
Sobic.001G480800.1.v3.1	Zm00008a000543_T01.v1.1	Zm00008a035977_T01.v1.1
Sobic.005G232000.1.v3.1	Zm00008a014842_T01.v1.1	NA
Sobic.004G311600.1.v3.1	Zm00008a023118_T01.v1.1	NA
Sobic.010G204300.1.v3.1	Zm00008a034655_T01.v1.1	Zm00008a024685_T01.v1.1
Sobic.010G030700.1.v3.1	Zm00008a033767_T01.v1.1	NA
Sobic.010G124900.1.v3.1	Zm00008a034106_T01.v1.1	NA
Sobic.006G264100.1.v3.1	Zm00008a005962_T01.v1.1	NA
Sobic.003G367900.1.v3.1	Zm00008a013223_T01.v1.1	NA
Sobic.003G027000.1.v3.1	Zm00008a010776_T01.v1.1	Zm00008a030277_T01.v1.1
Sobic.002G008900.1.v3.1	Zm00008a026675_T01.v1.1	Zm00008a010545_T01.v1.1
Sobic.006G188000.1.v3.1	Zm00008a006498_T01.v1.1	NA
Sobic.003G443700.1.v3.1	Zm00008a012620_T01.v1.1	NA
Sobic.001G540800.1.v3.1	NA	Zm00008a036231_T01.v1.1
Sobic.008G189100.1.v3.1	Zm00008a003052_T01.v1.1	Zm00008a012012_T01.v1.1
Sobic.001G118000.1.v3.1	NA	Zm00008a019541_T01.v1.1
Sobic.006G257001.1.v3.1	Zm00008a006012_T01.v1.1	Zm00008a038796_T01.v1.1
Sobic.006G010800.1.v3.1	Zm00008a007964_T01.v1.1	NA
Sobic.006G264000.1.v3.1	Zm00008a005963_T01.v1.1	NA
Sobic.001G065200.1.v3.1	NA	Zm00008a019259_T01.v1.1
Sobic.003G258800.1.v3.1	Zm00008a014136_T01.v1.1	Zm00008a032283_T01.v1.1
Sobic.005G107300.1.v3.1	Zm00008a015215_T01.v1.1	NA
Sobic.004G121300.1.v3.1	Zm00008a021457_T01.v1.1	NA
Sobic.010G168700.1.v3.1	Zm00008a034257_T01.v1.1	NA
Sobic.003G309900.1.v3.1	Zm00008a013709_T01.v1.1	Zm00008a033129_T01.v1.1
Sobic.004G100700.1.v3.1	Zm00008a021631_T01.v1.1	NA
Sobic.003G278300.2.v3.1	Zm00008a013972_T01.v1.1	Zm00008a032380_T01.v1.1
Sobic.010G191800.1.v3.1	NA	Zm00008a024723_T01.v1.1
Sobic.010G214600.1.v3.1	Zm00008a034869_T01.v1.1	NA
Sobic.006G181000.1.v3.1	Zm00008a006535_T01.v1.1	Zm00008a038439_T01.v1.1
Sobic.002G115200.1.v3.1	Zm00008a027310_T01.v1.1	NA
Sobic.003G254000.1.v3.1	NA	Zm00008a032255_T01.v1.1
Sobic.004G215200.1.v3.1	Zm00008a022323_T01.v1.1	NA
Sobic.004G036900.1.v3.1	Zm00008a020915_T01.v1.1	Zm00008a018796_T01.v1.1
Sobic.002G315200.1.v3.1	Zm00008a028946_T01.v1.1	Zm00008a009471_T01.v1.1
Sobic.002G420100.1.v3.1	Zm00008a029645_T01.v1.1	Zm00008a009966_T01.v1.1
Sobic.006G257400.2.v3.1	Zm00008a006004_T01.v1.1	NA
Sobic.008G013000.1.v3.1	Zm00008a036312_T01.v1.1	NA
Sobic.001G048200.2.v3.1	Zm00008a005544_T01.v1.1	NA
Sobic.006G173000.1.v3.1	NA	Zm00008a038476_T01.v1.1
Sobic.006G055200.1.v3.1	Zm00008a007572_T01.v1.1	NA
Sobic.002G001800.1.v3.1	NA	Zm00008a010532_T01.v1.1
Sobic.007G197100.1.v3.1	Zm00008a003326_T01.v1.1	NA
Sobic.001G210000.1.v3.1	Zm00008a004107_T01.v1.1	NA
Sobic.007G086100.1.v3.1	Zm00008a037155_T01.v1.1	NA
